@relation AliensData

@attribute object_at_position_x=0_y=0 numeric
@attribute object_at_position_x=1_y=0 numeric
@attribute object_at_position_x=2_y=0 numeric
@attribute object_at_position_x=3_y=0 numeric
@attribute object_at_position_x=4_y=0 numeric
@attribute object_at_position_x=5_y=0 numeric
@attribute object_at_position_x=6_y=0 numeric
@attribute object_at_position_x=7_y=0 numeric
@attribute object_at_position_x=8_y=0 numeric
@attribute object_at_position_x=9_y=0 numeric
@attribute object_at_position_x=10_y=0 numeric
@attribute object_at_position_x=11_y=0 numeric
@attribute object_at_position_x=12_y=0 numeric
@attribute object_at_position_x=13_y=0 numeric
@attribute object_at_position_x=14_y=0 numeric
@attribute object_at_position_x=15_y=0 numeric
@attribute object_at_position_x=16_y=0 numeric
@attribute object_at_position_x=17_y=0 numeric
@attribute object_at_position_x=18_y=0 numeric
@attribute object_at_position_x=19_y=0 numeric
@attribute object_at_position_x=20_y=0 numeric
@attribute object_at_position_x=21_y=0 numeric
@attribute object_at_position_x=22_y=0 numeric
@attribute object_at_position_x=23_y=0 numeric
@attribute object_at_position_x=24_y=0 numeric
@attribute object_at_position_x=25_y=0 numeric
@attribute object_at_position_x=26_y=0 numeric
@attribute object_at_position_x=27_y=0 numeric
@attribute object_at_position_x=28_y=0 numeric
@attribute object_at_position_x=29_y=0 numeric
@attribute object_at_position_x=30_y=0 numeric
@attribute object_at_position_x=31_y=0 numeric
@attribute object_at_position_x=0_y=1 numeric
@attribute object_at_position_x=1_y=1 numeric
@attribute object_at_position_x=2_y=1 numeric
@attribute object_at_position_x=3_y=1 numeric
@attribute object_at_position_x=4_y=1 numeric
@attribute object_at_position_x=5_y=1 numeric
@attribute object_at_position_x=6_y=1 numeric
@attribute object_at_position_x=7_y=1 numeric
@attribute object_at_position_x=8_y=1 numeric
@attribute object_at_position_x=9_y=1 numeric
@attribute object_at_position_x=10_y=1 numeric
@attribute object_at_position_x=11_y=1 numeric
@attribute object_at_position_x=12_y=1 numeric
@attribute object_at_position_x=13_y=1 numeric
@attribute object_at_position_x=14_y=1 numeric
@attribute object_at_position_x=15_y=1 numeric
@attribute object_at_position_x=16_y=1 numeric
@attribute object_at_position_x=17_y=1 numeric
@attribute object_at_position_x=18_y=1 numeric
@attribute object_at_position_x=19_y=1 numeric
@attribute object_at_position_x=20_y=1 numeric
@attribute object_at_position_x=21_y=1 numeric
@attribute object_at_position_x=22_y=1 numeric
@attribute object_at_position_x=23_y=1 numeric
@attribute object_at_position_x=24_y=1 numeric
@attribute object_at_position_x=25_y=1 numeric
@attribute object_at_position_x=26_y=1 numeric
@attribute object_at_position_x=27_y=1 numeric
@attribute object_at_position_x=28_y=1 numeric
@attribute object_at_position_x=29_y=1 numeric
@attribute object_at_position_x=30_y=1 numeric
@attribute object_at_position_x=31_y=1 numeric
@attribute object_at_position_x=0_y=2 numeric
@attribute object_at_position_x=1_y=2 numeric
@attribute object_at_position_x=2_y=2 numeric
@attribute object_at_position_x=3_y=2 numeric
@attribute object_at_position_x=4_y=2 numeric
@attribute object_at_position_x=5_y=2 numeric
@attribute object_at_position_x=6_y=2 numeric
@attribute object_at_position_x=7_y=2 numeric
@attribute object_at_position_x=8_y=2 numeric
@attribute object_at_position_x=9_y=2 numeric
@attribute object_at_position_x=10_y=2 numeric
@attribute object_at_position_x=11_y=2 numeric
@attribute object_at_position_x=12_y=2 numeric
@attribute object_at_position_x=13_y=2 numeric
@attribute object_at_position_x=14_y=2 numeric
@attribute object_at_position_x=15_y=2 numeric
@attribute object_at_position_x=16_y=2 numeric
@attribute object_at_position_x=17_y=2 numeric
@attribute object_at_position_x=18_y=2 numeric
@attribute object_at_position_x=19_y=2 numeric
@attribute object_at_position_x=20_y=2 numeric
@attribute object_at_position_x=21_y=2 numeric
@attribute object_at_position_x=22_y=2 numeric
@attribute object_at_position_x=23_y=2 numeric
@attribute object_at_position_x=24_y=2 numeric
@attribute object_at_position_x=25_y=2 numeric
@attribute object_at_position_x=26_y=2 numeric
@attribute object_at_position_x=27_y=2 numeric
@attribute object_at_position_x=28_y=2 numeric
@attribute object_at_position_x=29_y=2 numeric
@attribute object_at_position_x=30_y=2 numeric
@attribute object_at_position_x=31_y=2 numeric
@attribute object_at_position_x=0_y=3 numeric
@attribute object_at_position_x=1_y=3 numeric
@attribute object_at_position_x=2_y=3 numeric
@attribute object_at_position_x=3_y=3 numeric
@attribute object_at_position_x=4_y=3 numeric
@attribute object_at_position_x=5_y=3 numeric
@attribute object_at_position_x=6_y=3 numeric
@attribute object_at_position_x=7_y=3 numeric
@attribute object_at_position_x=8_y=3 numeric
@attribute object_at_position_x=9_y=3 numeric
@attribute object_at_position_x=10_y=3 numeric
@attribute object_at_position_x=11_y=3 numeric
@attribute object_at_position_x=12_y=3 numeric
@attribute object_at_position_x=13_y=3 numeric
@attribute object_at_position_x=14_y=3 numeric
@attribute object_at_position_x=15_y=3 numeric
@attribute object_at_position_x=16_y=3 numeric
@attribute object_at_position_x=17_y=3 numeric
@attribute object_at_position_x=18_y=3 numeric
@attribute object_at_position_x=19_y=3 numeric
@attribute object_at_position_x=20_y=3 numeric
@attribute object_at_position_x=21_y=3 numeric
@attribute object_at_position_x=22_y=3 numeric
@attribute object_at_position_x=23_y=3 numeric
@attribute object_at_position_x=24_y=3 numeric
@attribute object_at_position_x=25_y=3 numeric
@attribute object_at_position_x=26_y=3 numeric
@attribute object_at_position_x=27_y=3 numeric
@attribute object_at_position_x=28_y=3 numeric
@attribute object_at_position_x=29_y=3 numeric
@attribute object_at_position_x=30_y=3 numeric
@attribute object_at_position_x=31_y=3 numeric
@attribute object_at_position_x=0_y=4 numeric
@attribute object_at_position_x=1_y=4 numeric
@attribute object_at_position_x=2_y=4 numeric
@attribute object_at_position_x=3_y=4 numeric
@attribute object_at_position_x=4_y=4 numeric
@attribute object_at_position_x=5_y=4 numeric
@attribute object_at_position_x=6_y=4 numeric
@attribute object_at_position_x=7_y=4 numeric
@attribute object_at_position_x=8_y=4 numeric
@attribute object_at_position_x=9_y=4 numeric
@attribute object_at_position_x=10_y=4 numeric
@attribute object_at_position_x=11_y=4 numeric
@attribute object_at_position_x=12_y=4 numeric
@attribute object_at_position_x=13_y=4 numeric
@attribute object_at_position_x=14_y=4 numeric
@attribute object_at_position_x=15_y=4 numeric
@attribute object_at_position_x=16_y=4 numeric
@attribute object_at_position_x=17_y=4 numeric
@attribute object_at_position_x=18_y=4 numeric
@attribute object_at_position_x=19_y=4 numeric
@attribute object_at_position_x=20_y=4 numeric
@attribute object_at_position_x=21_y=4 numeric
@attribute object_at_position_x=22_y=4 numeric
@attribute object_at_position_x=23_y=4 numeric
@attribute object_at_position_x=24_y=4 numeric
@attribute object_at_position_x=25_y=4 numeric
@attribute object_at_position_x=26_y=4 numeric
@attribute object_at_position_x=27_y=4 numeric
@attribute object_at_position_x=28_y=4 numeric
@attribute object_at_position_x=29_y=4 numeric
@attribute object_at_position_x=30_y=4 numeric
@attribute object_at_position_x=31_y=4 numeric
@attribute object_at_position_x=0_y=5 numeric
@attribute object_at_position_x=1_y=5 numeric
@attribute object_at_position_x=2_y=5 numeric
@attribute object_at_position_x=3_y=5 numeric
@attribute object_at_position_x=4_y=5 numeric
@attribute object_at_position_x=5_y=5 numeric
@attribute object_at_position_x=6_y=5 numeric
@attribute object_at_position_x=7_y=5 numeric
@attribute object_at_position_x=8_y=5 numeric
@attribute object_at_position_x=9_y=5 numeric
@attribute object_at_position_x=10_y=5 numeric
@attribute object_at_position_x=11_y=5 numeric
@attribute object_at_position_x=12_y=5 numeric
@attribute object_at_position_x=13_y=5 numeric
@attribute object_at_position_x=14_y=5 numeric
@attribute object_at_position_x=15_y=5 numeric
@attribute object_at_position_x=16_y=5 numeric
@attribute object_at_position_x=17_y=5 numeric
@attribute object_at_position_x=18_y=5 numeric
@attribute object_at_position_x=19_y=5 numeric
@attribute object_at_position_x=20_y=5 numeric
@attribute object_at_position_x=21_y=5 numeric
@attribute object_at_position_x=22_y=5 numeric
@attribute object_at_position_x=23_y=5 numeric
@attribute object_at_position_x=24_y=5 numeric
@attribute object_at_position_x=25_y=5 numeric
@attribute object_at_position_x=26_y=5 numeric
@attribute object_at_position_x=27_y=5 numeric
@attribute object_at_position_x=28_y=5 numeric
@attribute object_at_position_x=29_y=5 numeric
@attribute object_at_position_x=30_y=5 numeric
@attribute object_at_position_x=31_y=5 numeric
@attribute object_at_position_x=0_y=6 numeric
@attribute object_at_position_x=1_y=6 numeric
@attribute object_at_position_x=2_y=6 numeric
@attribute object_at_position_x=3_y=6 numeric
@attribute object_at_position_x=4_y=6 numeric
@attribute object_at_position_x=5_y=6 numeric
@attribute object_at_position_x=6_y=6 numeric
@attribute object_at_position_x=7_y=6 numeric
@attribute object_at_position_x=8_y=6 numeric
@attribute object_at_position_x=9_y=6 numeric
@attribute object_at_position_x=10_y=6 numeric
@attribute object_at_position_x=11_y=6 numeric
@attribute object_at_position_x=12_y=6 numeric
@attribute object_at_position_x=13_y=6 numeric
@attribute object_at_position_x=14_y=6 numeric
@attribute object_at_position_x=15_y=6 numeric
@attribute object_at_position_x=16_y=6 numeric
@attribute object_at_position_x=17_y=6 numeric
@attribute object_at_position_x=18_y=6 numeric
@attribute object_at_position_x=19_y=6 numeric
@attribute object_at_position_x=20_y=6 numeric
@attribute object_at_position_x=21_y=6 numeric
@attribute object_at_position_x=22_y=6 numeric
@attribute object_at_position_x=23_y=6 numeric
@attribute object_at_position_x=24_y=6 numeric
@attribute object_at_position_x=25_y=6 numeric
@attribute object_at_position_x=26_y=6 numeric
@attribute object_at_position_x=27_y=6 numeric
@attribute object_at_position_x=28_y=6 numeric
@attribute object_at_position_x=29_y=6 numeric
@attribute object_at_position_x=30_y=6 numeric
@attribute object_at_position_x=31_y=6 numeric
@attribute object_at_position_x=0_y=7 numeric
@attribute object_at_position_x=1_y=7 numeric
@attribute object_at_position_x=2_y=7 numeric
@attribute object_at_position_x=3_y=7 numeric
@attribute object_at_position_x=4_y=7 numeric
@attribute object_at_position_x=5_y=7 numeric
@attribute object_at_position_x=6_y=7 numeric
@attribute object_at_position_x=7_y=7 numeric
@attribute object_at_position_x=8_y=7 numeric
@attribute object_at_position_x=9_y=7 numeric
@attribute object_at_position_x=10_y=7 numeric
@attribute object_at_position_x=11_y=7 numeric
@attribute object_at_position_x=12_y=7 numeric
@attribute object_at_position_x=13_y=7 numeric
@attribute object_at_position_x=14_y=7 numeric
@attribute object_at_position_x=15_y=7 numeric
@attribute object_at_position_x=16_y=7 numeric
@attribute object_at_position_x=17_y=7 numeric
@attribute object_at_position_x=18_y=7 numeric
@attribute object_at_position_x=19_y=7 numeric
@attribute object_at_position_x=20_y=7 numeric
@attribute object_at_position_x=21_y=7 numeric
@attribute object_at_position_x=22_y=7 numeric
@attribute object_at_position_x=23_y=7 numeric
@attribute object_at_position_x=24_y=7 numeric
@attribute object_at_position_x=25_y=7 numeric
@attribute object_at_position_x=26_y=7 numeric
@attribute object_at_position_x=27_y=7 numeric
@attribute object_at_position_x=28_y=7 numeric
@attribute object_at_position_x=29_y=7 numeric
@attribute object_at_position_x=30_y=7 numeric
@attribute object_at_position_x=31_y=7 numeric
@attribute object_at_position_x=0_y=8 numeric
@attribute object_at_position_x=1_y=8 numeric
@attribute object_at_position_x=2_y=8 numeric
@attribute object_at_position_x=3_y=8 numeric
@attribute object_at_position_x=4_y=8 numeric
@attribute object_at_position_x=5_y=8 numeric
@attribute object_at_position_x=6_y=8 numeric
@attribute object_at_position_x=7_y=8 numeric
@attribute object_at_position_x=8_y=8 numeric
@attribute object_at_position_x=9_y=8 numeric
@attribute object_at_position_x=10_y=8 numeric
@attribute object_at_position_x=11_y=8 numeric
@attribute object_at_position_x=12_y=8 numeric
@attribute object_at_position_x=13_y=8 numeric
@attribute object_at_position_x=14_y=8 numeric
@attribute object_at_position_x=15_y=8 numeric
@attribute object_at_position_x=16_y=8 numeric
@attribute object_at_position_x=17_y=8 numeric
@attribute object_at_position_x=18_y=8 numeric
@attribute object_at_position_x=19_y=8 numeric
@attribute object_at_position_x=20_y=8 numeric
@attribute object_at_position_x=21_y=8 numeric
@attribute object_at_position_x=22_y=8 numeric
@attribute object_at_position_x=23_y=8 numeric
@attribute object_at_position_x=24_y=8 numeric
@attribute object_at_position_x=25_y=8 numeric
@attribute object_at_position_x=26_y=8 numeric
@attribute object_at_position_x=27_y=8 numeric
@attribute object_at_position_x=28_y=8 numeric
@attribute object_at_position_x=29_y=8 numeric
@attribute object_at_position_x=30_y=8 numeric
@attribute object_at_position_x=31_y=8 numeric
@attribute object_at_position_x=0_y=9 numeric
@attribute object_at_position_x=1_y=9 numeric
@attribute object_at_position_x=2_y=9 numeric
@attribute object_at_position_x=3_y=9 numeric
@attribute object_at_position_x=4_y=9 numeric
@attribute object_at_position_x=5_y=9 numeric
@attribute object_at_position_x=6_y=9 numeric
@attribute object_at_position_x=7_y=9 numeric
@attribute object_at_position_x=8_y=9 numeric
@attribute object_at_position_x=9_y=9 numeric
@attribute object_at_position_x=10_y=9 numeric
@attribute object_at_position_x=11_y=9 numeric
@attribute object_at_position_x=12_y=9 numeric
@attribute object_at_position_x=13_y=9 numeric
@attribute object_at_position_x=14_y=9 numeric
@attribute object_at_position_x=15_y=9 numeric
@attribute object_at_position_x=16_y=9 numeric
@attribute object_at_position_x=17_y=9 numeric
@attribute object_at_position_x=18_y=9 numeric
@attribute object_at_position_x=19_y=9 numeric
@attribute object_at_position_x=20_y=9 numeric
@attribute object_at_position_x=21_y=9 numeric
@attribute object_at_position_x=22_y=9 numeric
@attribute object_at_position_x=23_y=9 numeric
@attribute object_at_position_x=24_y=9 numeric
@attribute object_at_position_x=25_y=9 numeric
@attribute object_at_position_x=26_y=9 numeric
@attribute object_at_position_x=27_y=9 numeric
@attribute object_at_position_x=28_y=9 numeric
@attribute object_at_position_x=29_y=9 numeric
@attribute object_at_position_x=30_y=9 numeric
@attribute object_at_position_x=31_y=9 numeric
@attribute object_at_position_x=0_y=10 numeric
@attribute object_at_position_x=1_y=10 numeric
@attribute object_at_position_x=2_y=10 numeric
@attribute object_at_position_x=3_y=10 numeric
@attribute object_at_position_x=4_y=10 numeric
@attribute object_at_position_x=5_y=10 numeric
@attribute object_at_position_x=6_y=10 numeric
@attribute object_at_position_x=7_y=10 numeric
@attribute object_at_position_x=8_y=10 numeric
@attribute object_at_position_x=9_y=10 numeric
@attribute object_at_position_x=10_y=10 numeric
@attribute object_at_position_x=11_y=10 numeric
@attribute object_at_position_x=12_y=10 numeric
@attribute object_at_position_x=13_y=10 numeric
@attribute object_at_position_x=14_y=10 numeric
@attribute object_at_position_x=15_y=10 numeric
@attribute object_at_position_x=16_y=10 numeric
@attribute object_at_position_x=17_y=10 numeric
@attribute object_at_position_x=18_y=10 numeric
@attribute object_at_position_x=19_y=10 numeric
@attribute object_at_position_x=20_y=10 numeric
@attribute object_at_position_x=21_y=10 numeric
@attribute object_at_position_x=22_y=10 numeric
@attribute object_at_position_x=23_y=10 numeric
@attribute object_at_position_x=24_y=10 numeric
@attribute object_at_position_x=25_y=10 numeric
@attribute object_at_position_x=26_y=10 numeric
@attribute object_at_position_x=27_y=10 numeric
@attribute object_at_position_x=28_y=10 numeric
@attribute object_at_position_x=29_y=10 numeric
@attribute object_at_position_x=30_y=10 numeric
@attribute object_at_position_x=31_y=10 numeric
@attribute object_at_position_x=0_y=11 numeric
@attribute object_at_position_x=1_y=11 numeric
@attribute object_at_position_x=2_y=11 numeric
@attribute object_at_position_x=3_y=11 numeric
@attribute object_at_position_x=4_y=11 numeric
@attribute object_at_position_x=5_y=11 numeric
@attribute object_at_position_x=6_y=11 numeric
@attribute object_at_position_x=7_y=11 numeric
@attribute object_at_position_x=8_y=11 numeric
@attribute object_at_position_x=9_y=11 numeric
@attribute object_at_position_x=10_y=11 numeric
@attribute object_at_position_x=11_y=11 numeric
@attribute object_at_position_x=12_y=11 numeric
@attribute object_at_position_x=13_y=11 numeric
@attribute object_at_position_x=14_y=11 numeric
@attribute object_at_position_x=15_y=11 numeric
@attribute object_at_position_x=16_y=11 numeric
@attribute object_at_position_x=17_y=11 numeric
@attribute object_at_position_x=18_y=11 numeric
@attribute object_at_position_x=19_y=11 numeric
@attribute object_at_position_x=20_y=11 numeric
@attribute object_at_position_x=21_y=11 numeric
@attribute object_at_position_x=22_y=11 numeric
@attribute object_at_position_x=23_y=11 numeric
@attribute object_at_position_x=24_y=11 numeric
@attribute object_at_position_x=25_y=11 numeric
@attribute object_at_position_x=26_y=11 numeric
@attribute object_at_position_x=27_y=11 numeric
@attribute object_at_position_x=28_y=11 numeric
@attribute object_at_position_x=29_y=11 numeric
@attribute object_at_position_x=30_y=11 numeric
@attribute object_at_position_x=31_y=11 numeric
@attribute object_at_position_x=0_y=12 numeric
@attribute object_at_position_x=1_y=12 numeric
@attribute object_at_position_x=2_y=12 numeric
@attribute object_at_position_x=3_y=12 numeric
@attribute object_at_position_x=4_y=12 numeric
@attribute object_at_position_x=5_y=12 numeric
@attribute object_at_position_x=6_y=12 numeric
@attribute object_at_position_x=7_y=12 numeric
@attribute object_at_position_x=8_y=12 numeric
@attribute object_at_position_x=9_y=12 numeric
@attribute object_at_position_x=10_y=12 numeric
@attribute object_at_position_x=11_y=12 numeric
@attribute object_at_position_x=12_y=12 numeric
@attribute object_at_position_x=13_y=12 numeric
@attribute object_at_position_x=14_y=12 numeric
@attribute object_at_position_x=15_y=12 numeric
@attribute object_at_position_x=16_y=12 numeric
@attribute object_at_position_x=17_y=12 numeric
@attribute object_at_position_x=18_y=12 numeric
@attribute object_at_position_x=19_y=12 numeric
@attribute object_at_position_x=20_y=12 numeric
@attribute object_at_position_x=21_y=12 numeric
@attribute object_at_position_x=22_y=12 numeric
@attribute object_at_position_x=23_y=12 numeric
@attribute object_at_position_x=24_y=12 numeric
@attribute object_at_position_x=25_y=12 numeric
@attribute object_at_position_x=26_y=12 numeric
@attribute object_at_position_x=27_y=12 numeric
@attribute object_at_position_x=28_y=12 numeric
@attribute object_at_position_x=29_y=12 numeric
@attribute object_at_position_x=30_y=12 numeric
@attribute object_at_position_x=31_y=12 numeric
@attribute object_at_position_x=0_y=13 numeric
@attribute object_at_position_x=1_y=13 numeric
@attribute object_at_position_x=2_y=13 numeric
@attribute object_at_position_x=3_y=13 numeric
@attribute object_at_position_x=4_y=13 numeric
@attribute object_at_position_x=5_y=13 numeric
@attribute object_at_position_x=6_y=13 numeric
@attribute object_at_position_x=7_y=13 numeric
@attribute object_at_position_x=8_y=13 numeric
@attribute object_at_position_x=9_y=13 numeric
@attribute object_at_position_x=10_y=13 numeric
@attribute object_at_position_x=11_y=13 numeric
@attribute object_at_position_x=12_y=13 numeric
@attribute object_at_position_x=13_y=13 numeric
@attribute object_at_position_x=14_y=13 numeric
@attribute object_at_position_x=15_y=13 numeric
@attribute object_at_position_x=16_y=13 numeric
@attribute object_at_position_x=17_y=13 numeric
@attribute object_at_position_x=18_y=13 numeric
@attribute object_at_position_x=19_y=13 numeric
@attribute object_at_position_x=20_y=13 numeric
@attribute object_at_position_x=21_y=13 numeric
@attribute object_at_position_x=22_y=13 numeric
@attribute object_at_position_x=23_y=13 numeric
@attribute object_at_position_x=24_y=13 numeric
@attribute object_at_position_x=25_y=13 numeric
@attribute object_at_position_x=26_y=13 numeric
@attribute object_at_position_x=27_y=13 numeric
@attribute object_at_position_x=28_y=13 numeric
@attribute object_at_position_x=29_y=13 numeric
@attribute object_at_position_x=30_y=13 numeric
@attribute object_at_position_x=31_y=13 numeric
@attribute GameTick numeric
@attribute FirstAlienPosition numeric
@attribute NearestBombPosition numeric
@attribute LastAct numeric
@attribute class {0,1,2,3}

@data
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
